x,y
4.57598158243084,5.377664751655143
4.02266174217021,5.103816189820229
4.464270400720439,7.13965552542223
4.984511127970334,7.725320668836945
2.00641633418899,4.340410332723912
2.181433893016549,3.248206241144993
6.899228770780516,6.0301052896606055
5.270529676143651,4.416892410112375
5.435075515751692,6.560235884069339
2.3759004573891995,4.230175522567957
6.300166596230067,4.4390063620364435
5.175062754948134,3.3593946783040507
5.2892994586539475,9.079199632950507
3.06314922421418,4.171560949127765
7.03843302386646,5.036144637954482
4.8891730421591735,9.28329957212965
5.00093609955351,3.735275712126015
6.89576590505243,5.296349554896171
5.777985693113168,4.302204566071718
5.257990218248173,7.3679444117554995
2.8867128525227495,4.749655414988173
6.502044632286244,4.610791266240662
4.842467165927909,8.653030069954259
5.467398758093758,3.1299330718691007
2.203595180856921,3.6435365587072948
4.834463178329409,8.076004208929167
6.1190239277233145,5.978284804383288
4.297322947636532,5.18731548158698
4.196314704135998,3.0315912265497458
5.6256607813440125,7.496263842348977
6.446826519818048,6.939158881903328
4.180493778043048,3.711330676115576
2.6752769131931817,3.741286535862073
4.516733632767396,8.290421330138772
4.258352523682902,8.473907262860765
5.720074467902804,3.116697471767188
7.602722679947044,4.581289458854986
4.490416102084335,5.504063195788771
4.1973411579983235,8.398758407337676
8.151637729452677,3.228379744310587
5.4305725538567104,7.159549751394395
7.293526157886852,5.3814140974375535
5.2016550145682965,3.392347691705044
8.055729080932062,5.468807229778458
4.275931994183752,4.9147070015011485
3.491769706147232,4.436128419269108
6.84726312776071,7.38668793108976
6.423399711204443,3.5787407344392994
7.096310593150314,6.043226721038004
6.365946066318287,5.179852715902643
4.9909324785209215,6.305946614215186
3.423036768803045,3.35600533054323
6.57280953593212,5.039587890090866
5.185715288359702,6.979938696740016
5.242686944370366,6.4961176630839
7.52784720200769,5.496200703559401
6.693754138006014,5.470473566566248
4.559450901805251,3.2882272071939
6.512883871452145,4.284487164383396
2.9867226597586907,5.148351959021787
5.650851843908338,8.143571385874717
5.232974684514793,9.2429796366918
4.871804872641928,3.2775194685461333
5.631402916189581,7.198933681456638
7.302585103084607,3.138414292253473
5.301884629969625,8.780135279048611
5.417810068459003,3.1384806794070244
8.370433635432542,4.423831011192092
9.587663105976034,3.3982142382585834
2.566206092246341,5.154639545562436
4.8610913944414875,5.863144071529188
7.0790570472331735,3.6020218576588023
9.14256159405536,3.572165411842749
8.25469229376272,4.164751081027925
2.0146703571011213,3.7192561405903066
9.043548296469206,3.293031952393687
6.725423388549219,5.7452455086914735
4.431560775631794,4.749050420072248
8.968303385249866,4.129886187621282
4.132668497037756,8.352114884374958
5.0515671513845355,3.959233902226563
3.89819841164942,5.74174959189848
6.312992030462183,6.695252608118791
8.9758105286669,3.527844856804392
7.756771802180268,4.616664282563354
3.783794765442938,4.438566093181386
7.7874238886568605,3.667524134147561
7.141200828957812,4.987834812931979
4.295475202342095,6.726590975916709
5.058287727743451,4.012091155852961
3.764596232175638,4.804289942221724
4.044290724268473,6.370110318952683
5.352470778025035,6.5989139535548045
3.9562482335847355,3.118002993689005
5.521410591286963,3.8985851088914014
6.813677905225383,5.415997570906671
3.6025285236494824,6.873207795196787
6.609080610378234,6.92780344743505
7.538024931507669,4.6312990770830975
4.371871778883969,4.458351951951264
5.245446042388492,6.988527933008603
6.084767587004562,4.387227667443301
8.427941079984997,4.260166215138
2.3844073737404634,4.6177988758338975
4.745377481864037,5.921713125319739
2.9955201246789835,6.049875236930393
4.995713490627496,9.590952202433497
7.719276293213493,3.7457996162998275
4.241506256872578,6.810541412922875
5.940707714027863,7.341697993795712
5.940654766008633,3.985032627260615
5.422913543805434,7.313226706716379
7.545173875636518,5.943449678585394
5.328216517796143,9.461496308665158
4.486638245422027,5.926323691626512
4.055516166929088,4.368898138499174
5.3986857909605925,9.282506231202348
8.74594751990195,3.3006003882318073
5.103950143216581,5.793046648052952
4.7253121721505815,8.222492440692143
6.536562882225192,5.241071778362739
4.660678222233887,9.235391944936204
4.009109662404908,6.884447842022035
4.37626452635957,4.9095996253560905
5.137405995414581,3.635030395514553
2.4584914721197078,4.70002772556473
4.747128688566857,5.746634989302412
3.9707714218277372,5.640896427707004
5.289783296321203,5.331571462445098
3.5509983439452437,3.3568437557836805
4.365022316355739,3.1446723941880426
1.8758787072677818,3.8561912694961262
5.808207066372712,3.5108828682797197
8.561206663206207,3.2130395804192986
4.018942235816418,6.40900376991165
3.910531554743897,6.264856581632827
3.6174393006448176,3.767450179547379
7.9112130975266375,3.1374173699422876
5.658702552519436,5.402550999562255
8.987951274083093,3.592417141651584
8.340381955950308,4.372557619808154
2.224970481366004,3.825639766981175
3.1415122550631116,5.046017154436997
5.190251941947806,3.7106382376212057
7.262389767922394,6.55520770826434
2.230394197562081,3.5944119044334695
3.184374507074558,6.3031283199864365
4.019744935065926,8.056081099522359
4.41581528066533,3.174124477819147
4.492868641391842,5.288108587704833
